64	Gd	154	1.e40	0.	0	0.021800000000000003	0.	1.0143816343271331e31	5.773074721780624e31	153.92
64	Gd	155	1.e40	-1.5	-0.2572	0.14800000000000002	0.	1.0143816343271331e31	5.773074721780624e31	154.922
64	Gd	156	1.e40	0.	0	0.2047	0.	1.0143816343271331e31	5.773074721780624e31	155.922
64	Gd	157	1.e40	-1.5	-0.3398	0.1565	0.	1.0143816343271331e31	5.773074721780624e31	156.923
64	Gd	158	1.e40	0.	0	0.2484	0.	1.0143816343271331e31	5.773074721780624e31	157.924
64	Gd	160	1.e40	0.	0	0.2186	0.	1.0143816343271331e31	5.773074721780624e31	159.927
65	Tb	159	1.e40	1.5	2.014	1	0.	1.8428134631367837e30	1.021610193487501e31	158.925
66	Dy	156	1.e40	0.	0	0.0006	0.	1.2136412905241803e31	6.6608984615384465e31	155.924
66	Dy	158	1.e40	0.	0	0.001	0.	1.2136412905241803e31	6.6608984615384465e31	157.924
66	Dy	160	1.e40	0.	0	0.0233	0.	1.2136412905241803e31	6.6608984615384465e31	159.925
66	Dy	161	1.e40	2.5	-0.48	0.1889	0.	1.2136412905241803e31	6.6608984615384465e31	160.926
66	Dy	162	1.e40	0.	0	0.2548	0.	1.2136412905241803e31	6.6608984615384465e31	161.926
66	Dy	163	1.e40	-2.5	0.673	0.249	0.	1.2136412905241803e31	6.6608984615384465e31	162.928
66	Dy	164	1.e40	0.	0	0.2826	0.	1.2136412905241803e31	6.6608984615384465e31	163.929
67	Ho	165	1.e40	-3.5	4.17	1	0.	2.637973262892555e30	1.270211604923274e31	164.93
68	Er	162	1.e40	0.	0	0.0014000000000000002	0.	7.629437554831331e30	3.1313113195702666e31	161.928
68	Er	164	1.e40	0.	0	0.016	0.	7.629437554831331e30	3.1313113195702666e31	163.929
68	Er	166	1.e40	0.	0	0.335	0.	7.629437554831331e30	3.1313113195702666e31	165.93
68	Er	167	1.e40	3.5	-0.56385	0.22870000000000001	0.	7.629437554831331e30	3.1313113195702666e31	166.932
68	Er	168	1.e40	0.	0	0.2698	0.	7.629437554831331e30	3.1313113195702666e31	167.932
68	Er	170	1.e40	0.	0	0.1491	0.	7.629437554831331e30	3.1313113195702666e31	169.935
69	Tm	169	1.e40	0.5	-0.231	1	0.	1.1906412792286328e30	4.650396012643824e30	168.934
70	Yb	168	1.e40	0.	0	0.0012	0.	7.516246948407733e30	2.824919093851146e31	167.933
70	Yb	170	1.e40	0.	0	0.0298	0.	7.516246948407733e30	2.824919093851146e31	169.934
70	Yb	171	1.e40	-0.5	0.49367	0.1409	0.	7.516246948407733e30	2.824919093851146e31	170.936
70	Yb	172	1.e40	0.	0	0.2168	0.	7.516246948407733e30	2.824919093851146e31	171.936
70	Yb	173	1.e40	-2.5	-0.648	0.161	0.	7.516246948407733e30	2.824919093851146e31	172.938
